@@,itemlabel,item,startdate,enddate
->,Андрій Шкіль->Шкіль Андрій Васильович,Q2067495,2006-05-25,2007-06-12
->,Богуслаєв В'ячеслав Олександрович->Богуслаєв Вячеслав Олександрович,Q4089899,2006-05-25,2007-11-23
->,Бондаренко Віктор Вікторович (політик)->Бондаренко Віктор Вікторович,Q7929651,2006-05-25,2007-11-23
->,Коваль В'ячеслав Станіславович->Коваль Вячеслав Станіславович,Q12110961,2006-05-25,2007-06-08
->,Михайло Якович Волинець->Волинець Михайло Якович,Q4124410,2006-05-25,2007-06-12
->,Олександр Володимирович Савчук->Савчук Олександр Володимирович,Q4404328,2006-05-25,2007-11-23
->,Омельченко Олександр Олександрович->Омельченко Олександр Олександрович (син),Q16710095,2006-05-25,2007-06-14
->,Петров Борис Федорович (політик)->Петров Борис Федорович,Q4360704,2006-05-25,2007-11-23
->,Портнов Андрій Володимирович (політик)->Портнов Андрій Володимирович,Q4373277,2006-05-25,2007-06-15
->,Семенюк-Самсоненко Валентина Петрівна->Семенюк Валентина Петрівна,Q12151978,2006-05-25,2006-09-12
->,Табачник Ян->Табачнік Яків Піневич,Q4449226,2006-05-25,2007-11-23
->,Чмирь Юрій Павлович->Чмир Юрій Павлович,Q15062140,2006-05-25,2007-11-23
->,Юлія Володимирівна Тимошенко->Тимошенко Юлія Володимирівна,Q48283,2006-05-25,2007-06-14
->,Юрій Святославович Кічатий->Кічатий Юрій Святославович,Q11729544,2007-01-12,2007-11-23
